processors:2,works:100,duration_sec:0.0686728,startCriterion:60602,bestCriterion:27437
processors:2,works:100,duration_sec:0.0309576,startCriterion:60602,bestCriterion:27378
processors:2,works:100,duration_sec:0.0403011,startCriterion:60602,bestCriterion:27384
processors:2,works:100,duration_sec:0.0419795,startCriterion:60602,bestCriterion:27863
processors:2,works:100,duration_sec:0.0639137,startCriterion:60602,bestCriterion:27408
processors:2,works:200,duration_sec:0.0513463,startCriterion:249773,bestCriterion:115707
processors:2,works:200,duration_sec:0.0641133,startCriterion:249773,bestCriterion:115472
processors:2,works:200,duration_sec:0.0886441,startCriterion:249773,bestCriterion:115557
processors:2,works:200,duration_sec:0.0503454,startCriterion:249773,bestCriterion:114839
processors:2,works:200,duration_sec:0.0688394,startCriterion:249773,bestCriterion:114773
processors:2,works:400,duration_sec:0.105481,startCriterion:994138,bestCriterion:465236
processors:2,works:400,duration_sec:0.0816302,startCriterion:994138,bestCriterion:472329
processors:2,works:400,duration_sec:0.135373,startCriterion:994138,bestCriterion:466891
processors:2,works:400,duration_sec:0.0537298,startCriterion:1014807,bestCriterion:481740
processors:2,works:400,duration_sec:0.0679405,startCriterion:1014807,bestCriterion:481237
processors:2,works:750,duration_sec:0.328957,startCriterion:3574191,bestCriterion:1699789
processors:2,works:750,duration_sec:0.150991,startCriterion:3574191,bestCriterion:1700358
processors:2,works:750,duration_sec:0.0851992,startCriterion:3574191,bestCriterion:1719432
processors:2,works:750,duration_sec:0.211821,startCriterion:3574191,bestCriterion:1707567
processors:2,works:750,duration_sec:0.167171,startCriterion:3574191,bestCriterion:1710153
processors:2,works:1250,duration_sec:0.150039,startCriterion:9774099,bestCriterion:4747716
processors:2,works:1250,duration_sec:0.207941,startCriterion:9774099,bestCriterion:4720806
processors:2,works:1250,duration_sec:0.191834,startCriterion:9774099,bestCriterion:4760391
processors:2,works:1250,duration_sec:0.309559,startCriterion:9774099,bestCriterion:4727210
processors:2,works:1250,duration_sec:0.244649,startCriterion:9795443,bestCriterion:4746336
processors:2,works:1500,duration_sec:0.646255,startCriterion:14114655,bestCriterion:6800312
processors:2,works:1500,duration_sec:0.249788,startCriterion:14114655,bestCriterion:6836126
processors:2,works:1500,duration_sec:0.60402,startCriterion:14189685,bestCriterion:6859598
processors:2,works:1500,duration_sec:0.486165,startCriterion:14189685,bestCriterion:6880194
processors:2,works:1500,duration_sec:0.586502,startCriterion:13894946,bestCriterion:6674080
processors:2,works:2500,duration_sec:1.03037,startCriterion:38660480,bestCriterion:18815539
processors:2,works:2500,duration_sec:0.977379,startCriterion:39049830,bestCriterion:18938943
processors:2,works:2500,duration_sec:1.37986,startCriterion:38892806,bestCriterion:19065679
processors:2,works:2500,duration_sec:0.699771,startCriterion:39020304,bestCriterion:19005727
processors:2,works:2500,duration_sec:0.843753,startCriterion:39020304,bestCriterion:18883366
processors:2,works:5000,duration_sec:3.5608,startCriterion:156325353,bestCriterion:76485694
processors:2,works:5000,duration_sec:6.66167,startCriterion:155291407,bestCriterion:76450511
processors:2,works:5000,duration_sec:6.6775,startCriterion:157113366,bestCriterion:76807270
processors:2,works:5000,duration_sec:4.00278,startCriterion:155348895,bestCriterion:76511954
processors:2,works:5000,duration_sec:4.07989,startCriterion:155882546,bestCriterion:76417436
processors:2,works:7500,duration_sec:8.76264,startCriterion:351390807,bestCriterion:174026094
processors:2,works:7500,duration_sec:10.2395,startCriterion:348151788,bestCriterion:171912889
processors:2,works:7500,duration_sec:6.8633,startCriterion:354561319,bestCriterion:174767059
processors:2,works:7500,duration_sec:7.14083,startCriterion:353709220,bestCriterion:173997321
processors:2,works:7500,duration_sec:10.8055,startCriterion:350020321,bestCriterion:173063865
processors:2,works:10000,duration_sec:15.5532,startCriterion:627897657,bestCriterion:309886991
processors:2,works:10000,duration_sec:10.0249,startCriterion:625851418,bestCriterion:309559206
processors:2,works:10000,duration_sec:10.9035,startCriterion:625077660,bestCriterion:309614330
processors:2,works:10000,duration_sec:16.673,startCriterion:622573646,bestCriterion:308421214
processors:2,works:10000,duration_sec:25.3782,startCriterion:627195609,bestCriterion:308742218
processors:2,works:15000,duration_sec:39.6956,startCriterion:1405676928,bestCriterion:694774940
processors:2,works:15000,duration_sec:36.8655,startCriterion:1399920087,bestCriterion:695506914
processors:2,works:15000,duration_sec:35.0453,startCriterion:1410386317,bestCriterion:700151400
processors:2,works:15000,duration_sec:36.0787,startCriterion:1407175894,bestCriterion:698220662
processors:2,works:15000,duration_sec:38.774,startCriterion:1404316788,bestCriterion:698619901
processors:2,works:20000,duration_sec:58.7391,startCriterion:2486402570,bestCriterion:1234727766
processors:2,works:20000,duration_sec:86.6605,startCriterion:2518947307,bestCriterion:1252567925
processors:2,works:20000,duration_sec:76.2983,startCriterion:2510251260,bestCriterion:1245430143
processors:2,works:20000,duration_sec:67.657,startCriterion:2505171248,bestCriterion:1242077003
processors:2,works:20000,duration_sec:77.5454,startCriterion:2497336390,bestCriterion:1238357672
processors:2,works:25000,duration_sec:121.464,startCriterion:3922232391,bestCriterion:1948787964
processors:2,works:25000,duration_sec:136.33,startCriterion:3901022028,bestCriterion:1935208319
processors:2,works:25000,duration_sec:111.815,startCriterion:3887800330,bestCriterion:1932303868
processors:2,works:25000,duration_sec:122.285,startCriterion:3910912509,bestCriterion:1942454700
processors:2,works:25000,duration_sec:86.9442,startCriterion:3917817559,bestCriterion:1943513181
processors:4,works:100,duration_sec:0.0995162,startCriterion:61580,bestCriterion:14067
processors:4,works:100,duration_sec:0.0563413,startCriterion:61580,bestCriterion:14021
processors:4,works:100,duration_sec:0.0385633,startCriterion:61580,bestCriterion:14228
processors:4,works:100,duration_sec:0.0584324,startCriterion:61580,bestCriterion:14075
processors:4,works:100,duration_sec:0.0704857,startCriterion:61580,bestCriterion:14213
processors:4,works:200,duration_sec:0.080488,startCriterion:246355,bestCriterion:57361
processors:4,works:200,duration_sec:0.058485,startCriterion:246355,bestCriterion:57106
processors:4,works:200,duration_sec:0.0940184,startCriterion:246355,bestCriterion:57157
processors:4,works:200,duration_sec:0.0514027,startCriterion:251318,bestCriterion:58221
processors:4,works:200,duration_sec:0.078055,startCriterion:251318,bestCriterion:57976
processors:4,works:400,duration_sec:0.128508,startCriterion:1013198,bestCriterion:237940
processors:4,works:400,duration_sec:0.0688965,startCriterion:1013198,bestCriterion:237118
processors:4,works:400,duration_sec:0.0868288,startCriterion:1013198,bestCriterion:240324
processors:4,works:400,duration_sec:0.191486,startCriterion:1013198,bestCriterion:239756
processors:4,works:400,duration_sec:0.130191,startCriterion:1013198,bestCriterion:238412
processors:4,works:750,duration_sec:0.261744,startCriterion:3516213,bestCriterion:831082
processors:4,works:750,duration_sec:0.127131,startCriterion:3536861,bestCriterion:835345
processors:4,works:750,duration_sec:0.137866,startCriterion:3536861,bestCriterion:840191
processors:4,works:750,duration_sec:0.0942884,startCriterion:3536861,bestCriterion:840775
processors:4,works:750,duration_sec:0.152722,startCriterion:3536861,bestCriterion:840032
processors:4,works:1250,duration_sec:0.204566,startCriterion:9770476,bestCriterion:2360005
processors:4,works:1250,duration_sec:0.204093,startCriterion:9770476,bestCriterion:2352236
processors:4,works:1250,duration_sec:0.238773,startCriterion:9770476,bestCriterion:2343953
processors:4,works:1250,duration_sec:0.26066,startCriterion:9673728,bestCriterion:2351529
processors:4,works:1250,duration_sec:0.232055,startCriterion:9673728,bestCriterion:2358501
processors:4,works:1500,duration_sec:0.377641,startCriterion:13934765,bestCriterion:3370197
processors:4,works:1500,duration_sec:0.242097,startCriterion:14129432,bestCriterion:3400307
processors:4,works:1500,duration_sec:0.30199,startCriterion:14129432,bestCriterion:3388959
processors:4,works:1500,duration_sec:0.426445,startCriterion:14129432,bestCriterion:3394914
processors:4,works:1500,duration_sec:0.2855,startCriterion:14186175,bestCriterion:3458672
processors:4,works:2500,duration_sec:0.405061,startCriterion:39507872,bestCriterion:9682308
processors:4,works:2500,duration_sec:0.836466,startCriterion:39507872,bestCriterion:9639292
processors:4,works:2500,duration_sec:0.61114,startCriterion:39308687,bestCriterion:9539920
processors:4,works:2500,duration_sec:0.939875,startCriterion:38770825,bestCriterion:9441981
processors:4,works:2500,duration_sec:0.659925,startCriterion:38890335,bestCriterion:9481338
processors:4,works:5000,duration_sec:2.94465,startCriterion:155642546,bestCriterion:38440267
processors:4,works:5000,duration_sec:1.85802,startCriterion:155431694,bestCriterion:38284863
processors:4,works:5000,duration_sec:2.1454,startCriterion:158198935,bestCriterion:38830296
processors:4,works:5000,duration_sec:2.47906,startCriterion:157735976,bestCriterion:38840758
processors:4,works:5000,duration_sec:2.84138,startCriterion:156532998,bestCriterion:38506317
processors:4,works:7500,duration_sec:5.92133,startCriterion:352681190,bestCriterion:87152600
processors:4,works:7500,duration_sec:5.2954,startCriterion:350485203,bestCriterion:86461954
processors:4,works:7500,duration_sec:6.1577,startCriterion:352560238,bestCriterion:86903108
processors:4,works:7500,duration_sec:5.80719,startCriterion:350205027,bestCriterion:86302846
processors:4,works:7500,duration_sec:8.61281,startCriterion:350543693,bestCriterion:86554669
processors:4,works:10000,duration_sec:9.96087,startCriterion:621542108,bestCriterion:153529115
processors:4,works:10000,duration_sec:10.1653,startCriterion:628770332,bestCriterion:155053599
processors:4,works:10000,duration_sec:8.46501,startCriterion:625697673,bestCriterion:154318177
processors:4,works:10000,duration_sec:7.64345,startCriterion:627662222,bestCriterion:155891696
processors:4,works:10000,duration_sec:13.9671,startCriterion:621351587,bestCriterion:153876433
processors:4,works:15000,duration_sec:31.6574,startCriterion:1409337690,bestCriterion:349113151
processors:4,works:15000,duration_sec:14.3964,startCriterion:1407150548,bestCriterion:350772640
processors:4,works:15000,duration_sec:35.055,startCriterion:1410728151,bestCriterion:349944335
processors:4,works:15000,duration_sec:29.1195,startCriterion:1409604839,bestCriterion:349479525
processors:4,works:15000,duration_sec:27.8101,startCriterion:1410429615,bestCriterion:349014772
processors:4,works:20000,duration_sec:60.625,startCriterion:2504449517,bestCriterion:621553545
processors:4,works:20000,duration_sec:51.9969,startCriterion:2511637304,bestCriterion:624208201
processors:4,works:20000,duration_sec:32.3269,startCriterion:2501333604,bestCriterion:622597629
processors:4,works:20000,duration_sec:45.9991,startCriterion:2502093272,bestCriterion:622321525
processors:4,works:20000,duration_sec:78.8125,startCriterion:2496180564,bestCriterion:617847030
processors:4,works:25000,duration_sec:116.659,startCriterion:3923081989,bestCriterion:972377733
processors:4,works:25000,duration_sec:96.6277,startCriterion:3931405113,bestCriterion:973998273
processors:4,works:25000,duration_sec:80.4766,startCriterion:3915741671,bestCriterion:972813389
processors:4,works:25000,duration_sec:57.1948,startCriterion:3896705555,bestCriterion:970976311
processors:4,works:25000,duration_sec:71.1975,startCriterion:3914709504,bestCriterion:972552581
processors:6,works:100,duration_sec:0.029271,startCriterion:56765,bestCriterion:9358
processors:6,works:100,duration_sec:0.0451307,startCriterion:56765,bestCriterion:9299
processors:6,works:100,duration_sec:0.0682644,startCriterion:56765,bestCriterion:9219
processors:6,works:100,duration_sec:0.0498723,startCriterion:56765,bestCriterion:9288
processors:6,works:100,duration_sec:0.0723559,startCriterion:56765,bestCriterion:9305
processors:6,works:200,duration_sec:0.0683446,startCriterion:235081,bestCriterion:38069
processors:6,works:200,duration_sec:0.089942,startCriterion:235081,bestCriterion:38056
processors:6,works:200,duration_sec:0.0357963,startCriterion:235081,bestCriterion:38537
processors:6,works:200,duration_sec:0.0405669,startCriterion:235081,bestCriterion:38518
processors:6,works:200,duration_sec:0.0353641,startCriterion:235081,bestCriterion:38275
processors:6,works:400,duration_sec:0.12989,startCriterion:968827,bestCriterion:157146
processors:6,works:400,duration_sec:0.0842543,startCriterion:968827,bestCriterion:158874
processors:6,works:400,duration_sec:0.112896,startCriterion:968827,bestCriterion:158859
processors:6,works:400,duration_sec:0.0554552,startCriterion:1001499,bestCriterion:159816
processors:6,works:400,duration_sec:0.0806924,startCriterion:1001499,bestCriterion:159167
processors:6,works:750,duration_sec:0.214627,startCriterion:3526391,bestCriterion:570128
processors:6,works:750,duration_sec:0.167199,startCriterion:3526391,bestCriterion:569140
processors:6,works:750,duration_sec:0.102972,startCriterion:3526391,bestCriterion:570151
processors:6,works:750,duration_sec:0.155504,startCriterion:3526391,bestCriterion:572570
processors:6,works:750,duration_sec:0.210924,startCriterion:3526391,bestCriterion:570833
processors:6,works:1250,duration_sec:0.272139,startCriterion:9923590,bestCriterion:1585986
processors:6,works:1250,duration_sec:0.195892,startCriterion:9923590,bestCriterion:1596187
processors:6,works:1250,duration_sec:0.176555,startCriterion:9923590,bestCriterion:1593519
processors:6,works:1250,duration_sec:0.22832,startCriterion:9923590,bestCriterion:1601009
processors:6,works:1250,duration_sec:0.315235,startCriterion:9923590,bestCriterion:1596045
processors:6,works:1500,duration_sec:0.322005,startCriterion:13982187,bestCriterion:2273836
processors:6,works:1500,duration_sec:0.44968,startCriterion:13982187,bestCriterion:2258933
processors:6,works:1500,duration_sec:0.312348,startCriterion:14097110,bestCriterion:2275364
processors:6,works:1500,duration_sec:0.421586,startCriterion:14097110,bestCriterion:2278215
processors:6,works:1500,duration_sec:0.337214,startCriterion:14097110,bestCriterion:2267944
processors:6,works:2500,duration_sec:0.644885,startCriterion:38966225,bestCriterion:6368463
processors:6,works:2500,duration_sec:0.316303,startCriterion:38966225,bestCriterion:6385187
processors:6,works:2500,duration_sec:0.789467,startCriterion:39057412,bestCriterion:6372351
processors:6,works:2500,duration_sec:0.356717,startCriterion:39057412,bestCriterion:6380398
processors:6,works:2500,duration_sec:0.50891,startCriterion:39164967,bestCriterion:6379439
processors:6,works:5000,duration_sec:1.6291,startCriterion:155923503,bestCriterion:25477742
processors:6,works:5000,duration_sec:1.24913,startCriterion:156982171,bestCriterion:25950527
processors:6,works:5000,duration_sec:1.95952,startCriterion:155675197,bestCriterion:25411288
processors:6,works:5000,duration_sec:2.38267,startCriterion:154137403,bestCriterion:25508549
processors:6,works:5000,duration_sec:1.87716,startCriterion:155833595,bestCriterion:25614373
processors:6,works:7500,duration_sec:3.93038,startCriterion:352792419,bestCriterion:58018520
processors:6,works:7500,duration_sec:3.01361,startCriterion:354909860,bestCriterion:58514194
processors:6,works:7500,duration_sec:6.53266,startCriterion:353047426,bestCriterion:58053805
processors:6,works:7500,duration_sec:4.19589,startCriterion:353694420,bestCriterion:58243656
processors:6,works:7500,duration_sec:4.46253,startCriterion:352800990,bestCriterion:58042363
processors:6,works:10000,duration_sec:7.33205,startCriterion:623373972,bestCriterion:102485337
processors:6,works:10000,duration_sec:8.69883,startCriterion:624566111,bestCriterion:102830685
processors:6,works:10000,duration_sec:11.4569,startCriterion:623886200,bestCriterion:103052706
processors:6,works:10000,duration_sec:7.75206,startCriterion:621926496,bestCriterion:102881302
processors:6,works:10000,duration_sec:8.37894,startCriterion:622246113,bestCriterion:102425869
processors:6,works:15000,duration_sec:20.1497,startCriterion:1407870061,bestCriterion:232134952
processors:6,works:15000,duration_sec:19.5758,startCriterion:1414791884,bestCriterion:233459937
processors:6,works:15000,duration_sec:24.9812,startCriterion:1406018087,bestCriterion:232471383
processors:6,works:15000,duration_sec:19.0544,startCriterion:1406770787,bestCriterion:231568457
processors:6,works:15000,duration_sec:19.1189,startCriterion:1409519929,bestCriterion:232419604
processors:6,works:20000,duration_sec:50.1959,startCriterion:2491977368,bestCriterion:411128376
processors:6,works:20000,duration_sec:49.0466,startCriterion:2511684106,bestCriterion:415259199
processors:6,works:20000,duration_sec:40.1726,startCriterion:2499459735,bestCriterion:412975717
processors:6,works:20000,duration_sec:43.5031,startCriterion:2489819886,bestCriterion:411825023
processors:6,works:20000,duration_sec:39.5929,startCriterion:2485455461,bestCriterion:410573879
processors:6,works:25000,duration_sec:76.8361,startCriterion:3903832396,bestCriterion:646356998
processors:6,works:25000,duration_sec:60.2939,startCriterion:3895593873,bestCriterion:644607611
processors:6,works:25000,duration_sec:62.1666,startCriterion:3883950580,bestCriterion:645975238
processors:6,works:25000,duration_sec:62.749,startCriterion:3895911400,bestCriterion:645293074
processors:6,works:25000,duration_sec:42.9138,startCriterion:3909830217,bestCriterion:646538493
processors:8,works:100,duration_sec:0.0623932,startCriterion:60461,bestCriterion:7213
processors:8,works:100,duration_sec:0.0383481,startCriterion:60461,bestCriterion:7295
processors:8,works:100,duration_sec:0.0536675,startCriterion:60461,bestCriterion:7253
processors:8,works:100,duration_sec:0.0445931,startCriterion:60461,bestCriterion:7259
processors:8,works:100,duration_sec:0.0313791,startCriterion:60461,bestCriterion:7144
processors:8,works:200,duration_sec:0.0617985,startCriterion:243089,bestCriterion:30076
processors:8,works:200,duration_sec:0.113975,startCriterion:243089,bestCriterion:29343
processors:8,works:200,duration_sec:0.0688048,startCriterion:243089,bestCriterion:29825
processors:8,works:200,duration_sec:0.0505143,startCriterion:243089,bestCriterion:29819
processors:8,works:200,duration_sec:0.071587,startCriterion:243089,bestCriterion:30061
processors:8,works:400,duration_sec:0.16837,startCriterion:986566,bestCriterion:116920
processors:8,works:400,duration_sec:0.102357,startCriterion:986566,bestCriterion:117771
processors:8,works:400,duration_sec:0.145106,startCriterion:986566,bestCriterion:118924
processors:8,works:400,duration_sec:0.0746923,startCriterion:1004545,bestCriterion:120980
processors:8,works:400,duration_sec:0.0757464,startCriterion:1004545,bestCriterion:120337
processors:8,works:750,duration_sec:0.158087,startCriterion:3528761,bestCriterion:428723
processors:8,works:750,duration_sec:0.172625,startCriterion:3528761,bestCriterion:426994
processors:8,works:750,duration_sec:0.202034,startCriterion:3528761,bestCriterion:427312
processors:8,works:750,duration_sec:0.122675,startCriterion:3528761,bestCriterion:428964
processors:8,works:750,duration_sec:0.284633,startCriterion:3528761,bestCriterion:426263
processors:8,works:1250,duration_sec:0.242393,startCriterion:9853314,bestCriterion:1205214
processors:8,works:1250,duration_sec:0.285785,startCriterion:9853314,bestCriterion:1205165
processors:8,works:1250,duration_sec:0.324796,startCriterion:9853314,bestCriterion:1203679
processors:8,works:1250,duration_sec:0.32389,startCriterion:10078489,bestCriterion:1197262
processors:8,works:1250,duration_sec:0.41954,startCriterion:10078489,bestCriterion:1200984
processors:8,works:1500,duration_sec:0.295918,startCriterion:14423569,bestCriterion:1727008
processors:8,works:1500,duration_sec:0.396683,startCriterion:14184266,bestCriterion:1736312
processors:8,works:1500,duration_sec:0.208732,startCriterion:14184266,bestCriterion:1732949
processors:8,works:1500,duration_sec:0.367845,startCriterion:14184266,bestCriterion:1742440
processors:8,works:1500,duration_sec:0.560724,startCriterion:14155599,bestCriterion:1723155
processors:8,works:2500,duration_sec:0.830223,startCriterion:39314246,bestCriterion:4783031
processors:8,works:2500,duration_sec:0.627368,startCriterion:39199516,bestCriterion:4781314
processors:8,works:2500,duration_sec:0.503024,startCriterion:39014210,bestCriterion:4773200
processors:8,works:2500,duration_sec:0.468098,startCriterion:39014210,bestCriterion:4798222
processors:8,works:2500,duration_sec:0.646224,startCriterion:38714296,bestCriterion:4758906
processors:8,works:5000,duration_sec:2.09488,startCriterion:155981853,bestCriterion:19265687
processors:8,works:5000,duration_sec:1.10369,startCriterion:154959156,bestCriterion:19215523
processors:8,works:5000,duration_sec:1.17217,startCriterion:156565314,bestCriterion:19284461
processors:8,works:5000,duration_sec:2.11981,startCriterion:156572226,bestCriterion:19163220
processors:8,works:5000,duration_sec:0.998983,startCriterion:155715973,bestCriterion:19295479
processors:8,works:7500,duration_sec:4.7453,startCriterion:354183290,bestCriterion:43689239
processors:8,works:7500,duration_sec:4.68064,startCriterion:353514685,bestCriterion:43849362
processors:8,works:7500,duration_sec:2.8031,startCriterion:351095056,bestCriterion:43449870
processors:8,works:7500,duration_sec:3.49628,startCriterion:349422777,bestCriterion:43373987
processors:8,works:7500,duration_sec:4.35202,startCriterion:352420881,bestCriterion:43611148
processors:8,works:10000,duration_sec:5.36699,startCriterion:624009129,bestCriterion:77193232
processors:8,works:10000,duration_sec:6.98533,startCriterion:624352432,bestCriterion:77073293
processors:8,works:10000,duration_sec:9.6757,startCriterion:629149740,bestCriterion:77566029
processors:8,works:10000,duration_sec:6.46362,startCriterion:625797730,bestCriterion:77484401
processors:8,works:10000,duration_sec:5.91023,startCriterion:628128163,bestCriterion:77968425
processors:8,works:15000,duration_sec:12.2828,startCriterion:1411146979,bestCriterion:175683951
processors:8,works:15000,duration_sec:17.7474,startCriterion:1409510358,bestCriterion:174786856
processors:8,works:15000,duration_sec:10.7288,startCriterion:1420537063,bestCriterion:176015660
processors:8,works:15000,duration_sec:17.3102,startCriterion:1408111171,bestCriterion:174598759
processors:8,works:15000,duration_sec:16.6316,startCriterion:1402475240,bestCriterion:174285904
processors:8,works:20000,duration_sec:18.9897,startCriterion:2514107417,bestCriterion:312567594
processors:8,works:20000,duration_sec:33.7598,startCriterion:2518047235,bestCriterion:311141392
processors:8,works:20000,duration_sec:20.7809,startCriterion:2497159617,bestCriterion:312507794
processors:8,works:20000,duration_sec:29.3227,startCriterion:2502963479,bestCriterion:310447836
processors:8,works:20000,duration_sec:30.7914,startCriterion:2510693039,bestCriterion:310526738
processors:8,works:25000,duration_sec:34.5958,startCriterion:3910187639,bestCriterion:485499859
processors:8,works:25000,duration_sec:47.4157,startCriterion:3920937335,bestCriterion:487328557
processors:8,works:25000,duration_sec:44.7294,startCriterion:3907902487,bestCriterion:486505456
processors:8,works:25000,duration_sec:48.5393,startCriterion:3907594944,bestCriterion:485293482
processors:8,works:25000,duration_sec:52.2644,startCriterion:3918979037,bestCriterion:486947631
processors:16,works:100,duration_sec:0.12813,startCriterion:64487,bestCriterion:4253
processors:16,works:100,duration_sec:0.0604217,startCriterion:64487,bestCriterion:4410
processors:16,works:100,duration_sec:0.0836416,startCriterion:64487,bestCriterion:4323
processors:16,works:100,duration_sec:0.0291946,startCriterion:60751,bestCriterion:4055
processors:16,works:100,duration_sec:0.0403414,startCriterion:60751,bestCriterion:3988
processors:16,works:200,duration_sec:0.0729135,startCriterion:237916,bestCriterion:15320
processors:16,works:200,duration_sec:0.0692441,startCriterion:237916,bestCriterion:15172
processors:16,works:200,duration_sec:0.0602439,startCriterion:237916,bestCriterion:15341
processors:16,works:200,duration_sec:0.0406332,startCriterion:237916,bestCriterion:15477
processors:16,works:200,duration_sec:0.0895705,startCriterion:237916,bestCriterion:15099
processors:16,works:400,duration_sec:0.0869391,startCriterion:971611,bestCriterion:61435
processors:16,works:400,duration_sec:0.191113,startCriterion:971611,bestCriterion:61282
processors:16,works:400,duration_sec:0.0724567,startCriterion:971611,bestCriterion:61796
processors:16,works:400,duration_sec:0.14375,startCriterion:971611,bestCriterion:61006
processors:16,works:400,duration_sec:0.0949409,startCriterion:971611,bestCriterion:61239
processors:16,works:750,duration_sec:0.150174,startCriterion:3456073,bestCriterion:214915
processors:16,works:750,duration_sec:0.144494,startCriterion:3456073,bestCriterion:213378
processors:16,works:750,duration_sec:0.266372,startCriterion:3456073,bestCriterion:212900
processors:16,works:750,duration_sec:0.219009,startCriterion:3456073,bestCriterion:212364
processors:16,works:750,duration_sec:0.173656,startCriterion:3456073,bestCriterion:214408
processors:16,works:1250,duration_sec:0.236561,startCriterion:9930827,bestCriterion:605981
processors:16,works:1250,duration_sec:0.312538,startCriterion:9930827,bestCriterion:605431
processors:16,works:1250,duration_sec:0.378131,startCriterion:9930827,bestCriterion:606689
processors:16,works:1250,duration_sec:0.338461,startCriterion:9930827,bestCriterion:604620
processors:16,works:1250,duration_sec:0.232722,startCriterion:9758717,bestCriterion:603529
processors:16,works:1500,duration_sec:0.341319,startCriterion:14032105,bestCriterion:855209
processors:16,works:1500,duration_sec:0.250503,startCriterion:14032105,bestCriterion:857303
processors:16,works:1500,duration_sec:0.517776,startCriterion:14054593,bestCriterion:861693
processors:16,works:1500,duration_sec:0.352074,startCriterion:14054593,bestCriterion:871581
processors:16,works:1500,duration_sec:0.326508,startCriterion:13773783,bestCriterion:854682
processors:16,works:2500,duration_sec:0.793349,startCriterion:38677990,bestCriterion:2400627
processors:16,works:2500,duration_sec:0.61702,startCriterion:38674942,bestCriterion:2393038
processors:16,works:2500,duration_sec:0.895511,startCriterion:38674942,bestCriterion:2400079
